Title,Document Name,Ark Identifier,July,August,September,Total
"Seattle Women Act for Peace Records",wauswap4073_1_4073_2.xml,80444/xv49597,22,24,37,83
"Unknown",wauinternationallongshoremensandwarehousemensunionlocal4307.xml,80444/xv28402,25,33,25,83
"Prior and Norris Photograph and Ephemera Collection",waupriorandnorrisphcoll583.xml,80444/xv50796,25,28,30,83
"Brand Responsibility Project Records",waubrandresponsiblityproject5683.xml,80444/xv62799,29,29,25,83
"2009 Ocean to Ocean Endurance Contest",waubernhardtpeter5663.xml,80444/xv52636,22,24,36,82
"Kinkade (M. Dale) Papers",waukinkademdale5108.xml,80444/xv65277,35,24,23,82
"Ybarra-Frausto (Tomás) Papers",wauua19_25_4339ybarra-fraustotomas.xml,80444/xv66363,29,18,35,82
"University of Washington Libraries Office of the Director Records",wauuwresource09019.xml,80444/xv59262,6,48,28,82
"Paulson (Don) and Skippy LaRue Photograph Collection",waupaulsondonskippylaruephcoll673.xml,80444/xv08840,17,19,45,81
"Unknown",wautriemeve1959.xml,80444/xv87910,28,21,31,80
"Elliott (John) drawing and photograph collection",wauelliottjohnwphcoll1184.xml,80444/xv94070,20,20,40,80
"Unknown",wautobeymark3593.xml,80444/xv34619,15,26,39,80
"Unknown",waujewishfamilyserviceseattlewash2003.xml,80444/xv03097,12,41,27,80
"Unknown",wauthomsonreginaldheber1602.xml,80444/xv96350,27,26,27,80
"American Institute of Architects Photograph Collection",wauamericaninstituteofarchitectsphcoll191.xml,80444/xv03820,24,19,37,80
"Lucas (Henry)",waulucashenry4681.xml,80444/xv95294,10,51,18,79
"Unknown",waukaplanseymourh2197.xml,80444/xv27426,30,17,32,79
"Unknown",waulagenwilliams2292.xml,80444/xv63974,21,11,47,79
"McGilvra (John J.) Papers",waumcgilvrajohn4806.xml,80444/xv74223,14,12,53,79
"Unknown",wausilvershirtlegionofamericawashingtonstatedivision3242.xml,80444/xv38671,34,22,23,79
"Caughlan (John) Papers",waucaughlanjohn0704.xml,80444/xv87319,28,19,32,79
