Title,Document Name,Ark Identifier,July,August,September,Total
"Brigham Madsen photograph collection",uum_p0107.xml,80444/xv42370,6,8,6,20
"Lee's Ferry photograph collection",uum_p0277.xml,80444/xv29541,13,2,5,20
"Fort Douglas records",uum_ms0518.xml,80444/xv28591,11,3,6,20
"Steve Lacy collection of Herbert B. Maw audio recordings",uum_a0331.xml,80444/xv82199,14,0,6,20
"Mormon women's voices oral history project",uum_accn2778.xml,80444/xv88385,2,9,9,20
"Thomas Frazer papers",uum_ms0324.xml,80444/xv47116,4,10,6,20
"Western and Mormon stereograph collection",uum_p0066.xml,80444/xv42407,7,7,6,20
"George Christian Riser papers",uum_ms0022.xml,80444/xv92999,15,2,3,20
"U. S. West research records",uum_accn1683.xml,80444/xv55651,4,2,14,20
"Allan Turner Howe papers",uum_ms0140.xml,80444/xv63525,6,9,5,20
"Julia Dean Hayne papers",uum_ms0293.xml,80444/xv25811,12,7,1,20
"Old timers Colorado River trip video collection",uum_a0718.xml,80444/xv67361,3,11,6,20
"Nate Millard snowboarding video collection",uum_a0230.xml,80444/xv38265,6,7,7,20
"Helon Henry Tracy papers",uum_accn1053.xml,80444/xv58056,10,5,5,20
"Paul C. Richards papers",uum_accn1461.xml,80444/xv65289,18,2,0,20
"Snowbird Ski and Summer Resort audio-visual collection",uum_a1056.xml,80444/xv42019,8,5,7,20
"Robert S. Olpin papers",uum_ms0048.xml,80444/xv63409,6,8,6,20
"Naomi Barlow Larson autobiography",uum_accn2785.xml,80444/xv84918,11,6,3,20
"Affirmation: the Gay and Lesbian Mormons collection",uum_accn1867.xml,80444/xv07540,7,5,7,19
"Thomas G. Stockham papers",uum_accn1491.xml,80444/xv43591,6,3,10,19
"Richard Douglas Poll papers",uum_ms0674.xml,80444/xv76965,11,5,3,19
"Elsie Ross Whittaker papers",uum_accn1345.xml,80444/xv78411,5,9,5,19
"James Chipman Fletcher papers",uum_ms0202.xml,80444/xv61880,9,4,6,19
"Masashi Kamimura independent film collection",uum_a0770.xml,80444/xv37332,12,1,6,19
"Ralph Elijah Cloward papers",uum_ms0243.xml,80444/xv56338,9,4,6,19
"Linda King Newell papers",uum_ms0447.xml,80444/xv64672,12,3,4,19
"Davis Bitton oral histories and autobiographies",uum_ms0039.xml,80444/xv29327,4,10,5,19
"University of Utah Marriott Library Auditorium Committee records",uum_acc0078.xml,80444/xv55468,13,1,5,19
"Jenevieve Hubbard independent film collection",uum_a0795.xml,80444/xv09695,13,1,5,19
"Andrew Pfeiffenberger river running video collection",uum_a1025.xml,80444/xv05868,8,2,9,19
"Utah labor archives",uum_ms0013.xml,80444/xv49066,7,6,6,19
"University of Utah Business Vice President's Office records",uum_acc0025.xml,80444/xv57995,13,5,1,19
"Malcom 'Moki Mac' Ellingson river running video collection",uum_a1022.xml,80444/xv50759,5,7,7,19
"Spencer F. Eccles papers",uum_accn2351.xml,80444/xv30914,6,4,9,19
"Women in Utah politics oral history project",uum_accn1855.xml,80444/xv37860,3,6,10,19
"Lucia Eugenia Lamb Everett diary",uum_ms0583.xml,80444/xv60437,9,3,7,19
"Lennox Tierney papers",uum_accn1180.xml,80444/xv02947,7,2,10,19
"Eugene Jelesnik papers",uum_accn2339.xml,80444/xv62796,4,5,10,19
"Westside stories oral history collection",uum_accn2117.xml,80444/xv01852,2,9,8,19
"John Schmitt papers",uum_accn2570.xml,80444/xv27441,10,9,0,19
"Philip T. Blair family papers",uum_ms0120.xml,80444/xv25540,6,6,7,19
"Joe Hill Conference photograph collection",uum_p0445.xml,80444/xv49746,8,7,4,19
"John B. Fairbanks papers",uum_accn1281.xml,80444/xv21664,7,4,8,19
"Topaz oral history project collection",uum_accn1002.xml,80444/xv97265,1,11,7,19
"Peter Goss interview with Norman Hill audio recording",uum_a0309.xml,80444/xv59066,9,5,5,19
"Ann Prior Jarvis papers",uum_ms0052.xml,80444/xv86239,10,5,4,19
"Newell G. Bringhurst papers",uum_accn1341.xml,80444/xv41436,4,9,6,19
"Fern Flagler Peery papers",uum_accn2473.xml,80444/xv10211,15,3,1,19
"Tracy-Collins Bank and Trust Company records",uum_accn1230.xml,80444/xv20068,9,1,9,19
"University of Utah Department of Educational Psychology records",uum_acc0432.xml,80444/xv65927,14,3,1,18
"Mads Christensen papers",uum_ms0307.xml,80444/xv66070,7,7,4,18
"William Caine Patrick photograph collection",uum_p0148.xml,80444/xv75411,14,4,0,18
"University of Utah Marriott Library business office records",uum_acc0187.xml,80444/xv30770,5,5,8,18
"Utah women's issues collection",uum_ms0574.xml,80444/xv21124,10,4,4,18
"John Esplin family papers",uum_accn2404.xml,80444/xv96215,2,3,13,18
"J. Bracken Lee photograph collection",uum_p0037.xml,80444/xv86376,3,15,0,18
"Raymond Woolley Taylor papers",uum_accn1893.xml,80444/xv10336,7,6,5,18
"Ballet West records",uum_accn1129.xml,80444/xv96896,6,10,2,18
"Lloyd R. Yeaton collection",uum_accn1300.xml,80444/xv75695,11,3,4,18
"William Mulder papers",uum_accn0411.xml,80444/xv79547,8,4,6,18
"Grace Richards Warner papers",uum_accn2060.xml,80444/xv72055,10,7,1,18
"Earl Douglass photograph collection",uum_p0196.xml,80444/xv39883,7,7,4,18
"James Ronald Bartlett papers",uum_accn2160.xml,80444/xv58996,10,7,1,18
"Stephen Post papers",uum_ms0490.xml,80444/xv83020,3,7,8,18
"Hotel Utah records",uum_ms0469.xml,80444/xv49902,4,8,6,18
"Women's State Legislative Council Of Utah photograph collection",uum_p0348.xml,80444/xv42456,8,6,4,18
"Ski Utah audio-visual collection",uum_a0590.xml,80444/xv12377,5,0,13,18
"Utah pioneer costume research project",uum_ms0124.xml,80444/xv04974,4,7,7,18
"Thomas Battersby Child Audio-Visual Collection",uum_a0757.xml,80444/xv21813,9,6,3,18
"Alf Engen Ski Museum records",uum_accn0518.xml,80444/xv95623,14,3,1,18
"Antoine de Seynes papers",uum_accn1206.xml,80444/xv41345,2,9,7,18
"The Institute of the American West photograph collection",uum_p0046.xml,80444/xv49435,15,2,1,18
"Frank Fuller papers",uum_ms0305.xml,80444/xv56695,6,10,2,18
"Blanche Kendall McKey photograph collection",uum_p0360.xml,80444/xv40811,12,2,4,18
"Joe Hill Organizing Committee records",uum_accn1243.xml,80444/xv00823,12,5,0,17
"Louis S. Goodman photograph collection",uum_p0308.xml,80444/xv02337,13,4,0,17
"Feramorz Young Fox papers",uum_ms0540.xml,80444/xv59945,3,13,1,17
"Park City, Utah photograph collection",uum_p0228.xml,80444/xv35366,4,4,9,17
"Italian Archives photograph collection",uum_p0086.xml,80444/xv40634,9,6,2,17
"Reva Beck Bosone papers",uum_ms0127.xml,80444/xv79031,6,9,2,17
"University of Utah Deputy Executive Vice President records",uum_acc0230.xml,80444/xv72299,11,2,4,17
"South Slavic oral history project",uum_accn1502.xml,80444/xv56857,4,4,9,17
"Paul Coburn letter",uum_accn2596.xml,80444/xv25473,13,3,1,17
"Ivor Sharp photograph collection",uum_p0463.xml,80444/xv22708,10,4,3,17
"George D. Pyper photograph collection",uum_p0001.xml,80444/xv97451,8,2,7,17
"Tim Larson papers",uum_accn0990.xml,80444/xv27951,0,14,3,17
"Lorenzo Snow Young papers",uum_ms0497.xml,80444/xv27923,5,8,4,17
"University of Utah College of Engineering records",uum_acc0379.xml,80444/xv91589,11,2,4,17
"Arthur Pedersen Freber papers",uum_ms0234.xml,80444/xv25445,5,7,5,17
"Art in Utah photograph collection",uum_p0065.xml,80444/xv45077,13,0,4,17
"Ellis Reynolds Shipp papers",uum_ms0175.xml,80444/xv87167,5,10,2,17
"Robert Alan Goldberg papers",uum_accn0731.xml,80444/xv15689,11,1,5,17
"Elizabeth Corr interview",uum_ms0341.xml,80444/xv32666,7,7,3,17
"William Harroun Behle papers",uum_ms0576.xml,80444/xv78683,6,8,3,17
"J. Gordon and Elizabeth M. Browning papers",uum_accn1874.xml,80444/xv31546,5,8,4,17
"David Eccles family papers",uum_ms0187.xml,80444/xv61395,10,2,5,17
"Carl Weeks photograph collection",uum_p0207.xml,80444/xv77551,8,5,4,17
"Kent Logan Walgren papers",uum_accn2114.xml,80444/xv70401,9,1,7,17
"French kayakers river running video collection",uum_a0534.xml,80444/xv75704,0,5,12,17
"Louis C. Zucker papers",uum_ms0485.xml,80444/xv42523,7,8,2,17
"Ralph Johnston photograph collection",uum_p0392.xml,80444/xv88293,8,2,7,17
"Navajo Code Talkers oral histories",uum_ms0504.xml,80444/xv32742,2,6,9,17
"Avard T. Fairbanks papers",uum_accn1336.xml,80444/xv48159,3,3,11,17
"G. T. Harrison papers",uum_accn1351.xml,80444/xv88125,3,7,6,16
"Thomas D. S. Key articles",uum_accn1297.xml,80444/xv65591,12,2,2,16
"Madge Tomsic collection",uum_ms0672.xml,80444/xv90530,11,1,4,16
"Frank Leroy Byers papers",uum_accn2620.xml,80444/xv24734,11,4,1,16
"John Loveless autobiography",uum_ms0016.xml,80444/xv17321,8,1,7,16
"Martin and Sarah Bell Howard papers",uum_accn2005.xml,80444/xv56216,12,0,4,16
"Saving the Legacy collection",uum_accn2100.xml,80444/xv73135,7,5,4,16
"Dave M. Tatsuno Japanese-American internment camp video",uum_a0668.xml,80444/xv68127,6,5,5,16
"<title render="italic">Navajo Land</title> motion picture",uum_a0487.xml,80444/xv74362,11,1,4,16
"Jude Allen papers",uum_accn1480.xml,80444/xv43765,6,4,6,16
"Eliza Maria Partridge Smith Lyman journal",uum_ms0026.xml,80444/xv75570,7,8,1,16
"Carson City Savings Bank correspondence",uum_accn1081.xml,80444/xv22570,7,6,3,16
"Southern Utah Wilderness Alliance Records",uum_accn1696.xml,80444/xv28356,4,8,4,16
"Gilmer and Salisbury Express Company letterpress book",uum_accn0263.xml,80444/xv50656,12,1,3,16
"George Snell papers",uum_ms0556.xml,80444/xv33312,11,3,2,16
"W. L. "Bud" Rusho papers",uum_accn2636.xml,80444/xv58560,2,9,5,16
"Robert C. Steensma papers",uum_accn1579.xml,80444/xv84945,8,5,3,16
"University of Utah Secretary and Controller's Office records",uum_acc0140.xml,80444/xv22680,10,3,3,16
"John Pulsipher diaries",uum_ms0092.xml,80444/xv65625,10,6,0,16
"Leslie A. Jones papers",uum_accn1705.xml,80444/xv90774,10,3,3,16
"William Henry McDougall photograph collection",uum_p0246.xml,80444/xv50738,1,4,11,16
"University of Utah Library Administration records",uum_acc0021.xml,80444/xv17218,4,12,0,16
"Philip L. Fradkin papers",uum_accn2658.xml,80444/xv62921,4,5,7,16
"James Taylor Harwood oral history video collection",uum_a0090.xml,80444/xv13973,1,8,7,16
"Italian oral history project",uum_ms0580.xml,80444/xv84246,6,5,5,16
"Unknown",uum_accn2342.xml,80444/xv98980,6,1,9,16
"Lawrence Howard Lee papers",uum_accn2687.xml,80444/xv87255,9,5,2,16
"University of Utah Vice President For University Relations Office records",uum_acc0421.xml,80444/xv29574,5,5,6,16
"Wasatch Masonic Lodge collection",uum_accn2323.xml,80444/xv45501,9,5,2,16
"Joel Hills Johnson autobiography",uum_accn1354.xml,80444/xv82885,2,0,14,16
"Harvey and Lorena Fletcher photograph collection",uum_p0284.xml,80444/xv26080,9,5,2,16
"Samuel Bateman papers",uum_ms0159.xml,80444/xv26959,4,8,4,16
"University of Utah College of Science records",uum_acc0530.xml,80444/xv84579,2,9,5,16
"Edward B. Wilder letterpress books",uum_ms0145.xml,80444/xv37429,8,5,3,16
"University of Utah Archeological Center site records",uum_acc0308.xml,80444/xv51467,3,5,8,16
"Salt Lake Oratorio Society photograph collection",uum_p0097.xml,80444/xv18289,10,3,3,16
"Theater collection",uum_ms0147.xml,80444/xv17868,6,4,6,16
"Hatch River Expeditions records",uum_accn1325.xml,80444/xv17401,8,4,4,16
"Theodore Milton Wassmer papers",uum_ms0655.xml,80444/xv80560,4,5,7,16
"Morrison-Knudsen Company report",uum_accn2699.xml,80444/xv85748,13,3,0,16
"University of Utah - Departments of Modern Dance and Ballet Theses collection: 1967-2001",uum_a0365.xml,80444/xv51937,6,9,1,16
"David M. Walden papers",uum_accn2108.xml,80444/xv87289,2,8,6,16
"Peter Huntoon papers",uum_accn2656.xml,80444/xv21481,10,3,2,15
"University of Utah Graduate School of Education records",uum_acc0447.xml,80444/xv22604,10,3,2,15
"University of Utah Provost's Office records",uum_acc0227.xml,80444/xv11120,4,5,6,15
"Glenn Walker and John McChrystal Wallace photograph collection",uum_p0354.xml,80444/xv34338,3,8,4,15
"Bathsheba W. Bigler Smith autobiography",uum_ms0267.xml,80444/xv63635,1,2,12,15
"Sandy Gilmour papers",uum_accn2580.xml,80444/xv11395,8,2,5,15
"William S. Godbe papers",uum_accn1507.xml,80444/xv35345,12,3,0,15
"Robert Hyde Wilson papers",uum_ms0529.xml,80444/xv63461,5,4,6,15
"Maud May Babcock papers",uum_ms0083.xml,80444/xv09509,4,6,5,15
"Phillips Gallery records",uum_accn1797.xml,80444/xv67346,7,7,1,15
"Kent Frost papers",uum_accn1687.xml,80444/xv34771,5,5,5,15
"Civilian Conservation Corps Camp of Vernal records",uum_ms0512.xml,80444/xv81680,6,6,3,15
"Kimball Johnson independent film collection",uum_a0805.xml,80444/xv08273,0,9,6,15
"William H. McDougall papers",uum_ms0246.xml,80444/xv98056,5,6,4,15
"Fred C. Collier papers",uum_accn0478.xml,80444/xv15609,2,10,3,15
"George M. Ottinger photograph collection",uum_p0123.xml,80444/xv93051,11,4,0,15
"George Dollinger Pyper papers",uum_ms0001.xml,80444/xv02355,8,2,5,15
"Sugarhouse area of Salt Lake City collection",uum_accn2105.xml,80444/xv35586,13,2,0,15
"Gail Plummer collection of Maud May Babcock audio recordings",uum_a0409.xml,80444/xv88369,6,4,5,15
"Ralph Martin McGrath papers",uum_ms0308.xml,80444/xv68777,7,8,0,15
"Jean M. Westwood papers",uum_ms0112.xml,80444/xv26727,1,6,8,15
"Francis Marion Bishop correspondence",uum_ms0282.xml,80444/xv54168,7,7,1,15
"Nancy Bandy scrapbook",uum_accn2390.xml,80444/xv41653,1,3,11,15
"Edith Leroy Richardson papers",uum_ms0366.xml,80444/xv58010,3,6,6,15
"Linda Sarver papers",uum_accn2852.xml,80444/xv56265,7,3,5,15
"Taylor Woolley photograph collection",uum_p0025.xml,80444/xv95578,10,5,0,15
"Joseph F. Smith family papers",uum_ms0288.xml,80444/xv22616,6,8,1,15
"U.S. Ski and Snowboard Association records",uum_accn2461.xml,80444/xv52993,5,2,8,15
"Gail Plummer papers",uum_ms0667.xml,80444/xv52270,9,2,4,15
"Lois Milner collection of broadcast radio audio recordings",uum_a1005.xml,80444/xv20233,6,2,7,15
"Joseph Stead Jacobson papers",uum_accn2823.xml,80444/xv54598,8,2,5,15
"Reed Peck manuscript",uum_accn0755.xml,80444/xv26818,13,0,2,15
"Chi Delta Phi records",uum_ms0086.xml,80444/xv64279,3,8,4,15
"Freemen Institute records",uum_accn1171.xml,80444/xv92590,10,0,5,15
"Frank Rasmussen photograph collection",uum_p0419.xml,80444/xv83169,4,7,4,15
"Nathaniel V. Jones diary",uum_accn0040.xml,80444/xv86154,5,2,8,15
"Book of Anointings records",uum_accn1950.xml,80444/xv36898,7,3,5,15
"Charles Shepherd papers",uum_accn0917.xml,80444/xv28546,6,6,3,15
"Arthur Shepherd photograph collection",uum_p0103.xml,80444/xv47952,4,3,8,15
"Julie Jensen papers",uum_accn2827.xml,80444/xv75878,3,1,11,15
"George Reynolds papers",uum_accn1342.xml,80444/xv60058,8,5,2,15
"Zachariah Thomas Derrick papers",uum_accn2144.xml,80444/xv38363,8,7,0,15
"Salamander collection",uum_ms0577.xml,80444/xv34225,6,9,0,15
"A. S. U. U. records",uum_acc0012.xml,80444/xv79763,9,4,2,15
"Reva Beck Bosone photograph collection",uum_p0127.xml,80444/xv02380,11,2,1,14
"John S. Boyden papers",uum_accn0823.xml,80444/xv56533,8,3,3,14
"Little Cottonwood Canyon history collection",uum_ms0632.xml,80444/xv49353,3,7,4,14
"D. H. Christensen papers",uum_ms0627.xml,80444/xv13253,7,2,5,14
"Robert W. Parry papers",uum_accn1409.xml,80444/xv56674,7,3,4,14
"Stephen Trimble papers",uum_accn2757.xml,80444/xv80468,3,8,3,14
"A. J. Eardley papers",uum_ms0642.xml,80444/xv77853,5,7,2,14
"Christopher Diehl scrapbook",uum_accn0582.xml,80444/xv68981,6,5,3,14
"Dallas and Hedges blueprints",uum_accn2420.xml,80444/xv64974,0,3,11,14
"Park City Mountain Resort photograph collection",uum_p0949.xml,80444/xv93222,5,3,6,14
"University of Utah University Architect and Campus Planning Office records",uum_acc0296.xml,80444/xv51153,11,1,2,14
"Joseph Kingsbury photograph collection",uum_p0029.xml,80444/xv19973,10,4,0,14
"Alan K. Engen papers",uum_accn1601.xml,80444/xv49768,4,3,7,14
"Juanita Brooks papers",uum_ms0486.xml,80444/xv01153,3,6,5,14
"H. D. Goode papers",uum_accn1211.xml,80444/xv72326,4,0,10,14
"Sanpete County oral histories",uum_accn0562.xml,80444/xv41635,0,5,9,14
"Albert Ray Olpin presidential records",uum_acc0024.xml,80444/xv32067,1,5,8,14
"Joseph Rosenblatt papers",uum_accn0995.xml,80444/xv00778,11,1,2,14
"Allan Moll broadcast radio audio collection",uum_a0561.xml,80444/xv50570,3,8,3,14
"Flaming Gorge Bureau of Reclamation video",uum_a0548.xml,80444/xv40954,7,1,6,14
"William Wesley Anderson autobiography",uum_ms0339.xml,80444/xv26260,12,0,2,14
"Richard Jay Oldroyd papers",uum_accn1957.xml,80444/xv32968,7,1,6,14
"J. Golden Kimball papers",uum_ms0662.xml,80444/xv37536,5,5,4,14
"Albert (Bert) and Rachel Jamison Loper papers",uum_accn2090.xml,80444/xv86398,5,6,3,14
"Wandle Mace papers",uum_accn1393.xml,80444/xv80502,9,0,5,14
"University of Utah commencement addresses",uum_acc0084.xml,80444/xv04653,10,4,0,14
"St.George, Utah photograph collection",uum_p0082.xml,80444/xv02044,8,2,4,14
"Charles Willden papers",uum_ms0325.xml,80444/xv41827,1,5,8,14
"Robbin Shahani independent film collection",uum_a0811.xml,80444/xv02975,8,1,5,14
"Floyd A. O'Neil papers",uum_accn0890.xml,80444/xv00683,4,5,5,14
"M. Walker Wallace papers",uum_accn1941.xml,80444/xv28030,5,0,9,14
"University of Utah Vice President for Academic Affairs Office records",uum_acc0492.xml,80444/xv58001,4,8,2,14
"Duckworth Grimshaw autobiography",uum_accn1303.xml,80444/xv28826,9,0,5,14
"KUED-TV records",uum_acc0176.xml,80444/xv78366,0,11,3,14
"Heber R. Taylor papers",uum_acc0542.xml,80444/xv18170,4,7,3,14
"Donald M. Rees papers",uum_acc0206.xml,80444/xv84704,0,9,5,14
"James Smithies papers",uum_accn1288.xml,80444/xv98956,2,4,8,14
"Andrew Love Neff papers",uum_ms0135.xml,80444/xv91690,4,6,4,14
"Alta Club records",uum_ms0388.xml,80444/xv89678,8,2,4,14
"Luke William Gallup papers",uum_accn2786.xml,80444/xv39532,8,5,1,14
"J. Allen Crockett correspondence",uum_accn0736.xml,80444/xv11080,12,2,0,14
"Alexander Woodruff "Woody" Anderson photograph collection",uum_p0457.xml,80444/xv18588,11,2,1,14
"J. Willard and Alice Sheets Marriott photograph collection",uum_p0164.xml,80444/xv72634,5,4,5,14
"Charles Lambert journals",uum_ms0094.xml,80444/xv89154,4,2,8,14
"Sarah Studevant Leavitt autobiography",uum_ms0062.xml,80444/xv74777,10,4,0,14
"Frederick J. Pack papers",uum_ms0423.xml,80444/xv71707,8,3,3,14
"Leroy J. Robertson music recordings",uum_a0241.xml,80444/xv90075,7,4,3,14
"Azadeh Saljooghi independent film collection",uum_a0792.xml,80444/xv55230,10,2,2,14
"Kenneth L. Cook papers",uum_accn1466.xml,80444/xv16500,1,5,8,14
"Frederick Gardiner diary",uum_ms0134.xml,80444/xv53149,9,2,2,13
"Gregory A. Prince papers",uum_accn1334.xml,80444/xv01675,6,4,3,13
"Alma James Lindsey papers",uum_accn1737.xml,80444/xv53582,4,6,3,13
"Alice Kasai papers",uum_accn1091.xml,80444/xv92428,2,9,2,13
"Mark A. Pendelton photograph collection",uum_p0008.xml,80444/xv85092,6,2,5,13
"Talbot A. Chubb papers",uum_accn2559.xml,80444/xv48684,6,0,7,13
"Hardy Jenkinson family home movies",uum_a0827.xml,80444/xv25784,0,3,10,13
"Peter S. Ecker papers",uum_accn2577.xml,80444/xv33605,2,2,9,13
"Byron Cummings papers",uum_accn1434.xml,80444/xv81939,3,3,7,13
"John M. Provost papers",uum_accn2816.xml,80444/xv75219,10,0,3,13
"Intermountain Regional Medical Program records",uum_acc0166.xml,80444/xv43316,6,3,4,13
"H. Grant Ivins papers",uum_ms0362.xml,80444/xv35546,3,6,4,13
"Grant W. Bagley papers",uum_accn1991.xml,80444/xv55770,7,1,5,13
"Utah Federation of Women's Clubs photograph collection",uum_p0350.xml,80444/xv85009,6,6,1,13
"City/County Building Time Capsule photograph collection",uum_p0367.xml,80444/xv34106,13,0,0,13
"University of Utah President's Office Reports and correspondence to the Utah State Board of Regents",uum_acc0147.xml,80444/xv89001,10,1,2,13
"Harold W. Bentley papers",uum_acc0260.xml,80444/xv75863,5,6,2,13
"George D. Smith papers",uum_accn0677.xml,80444/xv67523,5,0,8,13
"Utah coal mining history records",uum_accn2058.xml,80444/xv46609,4,5,4,13
"Michael Russell papers",uum_accn2817.xml,80444/xv78457,4,9,0,13
"David Stanley poster collection",uum_accn2835.xml,80444/xv42898,4,1,8,13
"Mitsugi M. Kasai papers",uum_accn2550.xml,80444/xv35415,7,4,2,13
"Butch Cassidy papers",uum_ms0474.xml,80444/xv05606,5,5,3,13
