Title,Document Name,Ark Identifier,July,August,September,Total
"Jardine (James Tertius) papers",oru_ax261.xml,80444/xv14596,0,0,0,0
""T. J. S." letter to Frank",oru_ca1889apr17.xml,80444/xv96295,0,0,0,0
"Holwerda (Frank) papers",oru_ax378.xml,80444/xv63574,0,0,0,0
"Funk (Mabel V.) manuscript",oru_coll367.xml,80444/xv55514,0,0,0,0
"Fisher (Steve) papers",oru_ax590.xml,80444/xv88574,0,0,0,0
"Boyce (Arthur Clifton) papers",oru_coll158.xml,80444/xv91699,0,0,0,0
"Johnathan Bourne Mining records",oru_bx187.xml,80444/xv72702,0,0,0,0
"Jackson County, Oregon Citizen's Committee petition",oru_ca1865feb1.xml,80444/xv90014,0,0,0,0
"Metcalf (T.) letter to Albert A. Durham",oru_ca1852aug14.xml,80444/xv99975,0,0,0,0
"Prairie View Congregational Church records",oru_b005.xml,80444/xv97302,0,0,0,0
"Ewry & Garnold account books",oru_b025.xml,80444/xv87649,0,0,0,0
"D'Aulaire (Edgar Parrin) lithographs and illustrations",oru_ax443.xml,80444/xv02017,0,0,0,0
"Condon (Thomas) papers",oru_ua210.xml,80444/xv24682,0,0,0,0
"Department of Computer and Information Science records",oru_ua043.xml,80444/xv72189,0,0,0,0
"Dielshneider Jewelry Store records",oru_bx182.xml,80444/xv49847,0,0,0,0
"Luelling (Seth) diary",oru_a071.xml,80444/xv16296,0,0,0,0
"Guttery (Arthur M.) papers",oru_coll027.xml,80444/xv66706,0,0,0,0
"Nathan (Paul S.) production reports",oru_ax354.xml,80444/xv48715,0,0,0,0
"Nathan (Tonie) papers",oru_coll328.xml,80444/xv04113,0,0,0,0
"Caufield (Robert) papers",oru_a016.xml,80444/xv51770,0,0,0,0
"McMahan (Leonard H.) papers",oru_ax064.xml,80444/xv37170,0,0,0,0
"Stephens-Weatherford Co. record",oru_b068.xml,80444/xv33056,0,0,0,0
"Wire (Melville T.) diaries",oru_a136.xml,80444/xv40588,0,0,0,0
"Northern Pacific Coal Mining Company prospectus",oru_ca1873mar25.xml,80444/xv06781,0,0,0,0
"Williams (Thorton F.) letters patent",oru_ca1881aug2.xml,80444/xv12774,0,0,0,0
"Douglas (James) journal",oru_a029.xml,80444/xv07586,0,0,0,0
"Allen and Lewis records",oru_bx002.xml,80444/xv45465,0,0,0,0
"Graham (John G.) photographs",oru_ph200_045.xml,80444/xv62949,0,0,0,0
"Burns (Edward) letter to James Boyle",oru_ca1862dec18.xml,80444/xv11923,0,0,0,0
"Heritage Documentation Programs records: Historic American Buildings Survey and Historic American Engineering photographs",oru_ph314.xml,80444/xv41656,0,0,0,0
"Gellert (Nathan H.) papers",oru_ax038.xml,80444/xv07980,0,0,0,0
"Watt (Ahio S.) description of school district boundaries",oru_ca1857mar24.xml,80444/xv65826,0,0,0,0
"Junction City Realty Company records",oru_bx100.xml,80444/xv73614,0,0,0,0
"Oregon Roadside Council records",oru_bx126.xml,80444/xv95632,0,0,0,0
"Northwest Public Power Association records",oru_bx145.xml,80444/xv82742,0,0,0,0
"Lownsdale (Daniel H.) letter to Aaron E. Wait",oru_ca1853feb1.xml,80444/xv47561,0,0,0,0
"Cannon (Colbert Hanchett) day books",oru_ax122.xml,80444/xv03729,0,0,0,0
"Center on Diversity and Community records",oru_ua103.xml,80444/xv60150,0,0,0,0
"Forest Industries Radio Communications records",oru_bx064.xml,80444/xv43377,0,0,0,0
"Italian American Bank records",oru_b036.xml,80444/xv63360,0,0,0,0
"Corbett, Failing, and Company records",oru_bx191.xml,80444/xv29534,0,0,0,0
"Culver (C. S.) letter",oru_ca1889oct20.xml,80444/xv74667,0,0,0,0
"U.S. Treasury Department, Third Auditor's Office records",oru_ca1881mar30.xml,80444/xv27679,0,0,0,0
"Harris (Lawrence T.) correspondence",oru_a273.xml,80444/xv38711,0,0,0,0
"Grimes (Lyle) collection relating to Jazz",oru_coll083.xml,80444/xv68612,0,0,0,0
"Andrus (Leonard A.) papers",oru_a006.xml,80444/xv72897,0,0,0,0
"Office of Institutional Research records",oru_ua124.xml,80444/xv88333,0,0,0,0
"Oregon. Legislative Assembly. Interim Committee on Technical Unemployment records",oru_bx129.xml,80444/xv35665,0,0,0,0
"Morse (Amos) correspondence",oru_a159.xml,80444/xv87078,0,0,0,0
"International House records",oru_ua094.xml,80444/xv14123,0,0,0,0
"Micronesia and South Pacific Program records",oru_ua092.xml,80444/xv36434,0,0,0,0
"Eugene Women's Crisis Center records",oru_coll313.xml,80444/xv68173,0,0,0,0
"Oregon Camera Club resolution",oru_ca1899june7.xml,80444/xv23718,0,0,0,0
"Office of Affirmative Action and Equal Opportunity records",oru_ua036.xml,80444/xv61505,0,0,0,0
"Multnomah School District Number 1 records",oru_sfm246.xml,80444/xv10766,0,0,0,0
"Bricklayers Union, Eugene Chapter records",oru_coll415.xml,80444/xv30160,0,0,0,0
"Weatherford (John Knox Jr.) papers",oru_ax062.xml,80444/xv02194,0,0,0,0
"Ludekens (Fred) papers",oru_ax779.xml,80444/xv60247,0,0,0,0
"Bradford (Jacob A.) papers",oru_ax119.xml,80444/xv42169,0,0,0,0
"Bellfountain Class Church record book",oru_b001.xml,80444/xv74548,0,0,0,0
"Collins (Dean) papers",oru_coll461.xml,80444/xv86349,0,0,0,0
"Office of the President: Arnold Bennett Hall records",oru_ua001_005.xml,80444/xv67941,0,0,0,0
"Johnson (Melchi) letter",oru_ca1869aug30.xml,80444/xv56515,0,0,0,0
"Baker (Samm S.) papers",oru_ax327.xml,80444/xv52740,0,0,0,0
"Blue Mountain Consolidated Wagon Road Co. articles of incorporation",oru_ca1868july18.xml,80444/xv17532,0,0,0,0
"Marshall (W. H.) blacksmith account books",oru_b046.xml,80444/xv95309,0,0,0,0
"Department of Romance Languages records",oru_ua072.xml,80444/xv54656,0,0,0,0
"Teal (Joseph Nathan) manuscript",oru_cbt221.xml,80444/xv51135,0,0,0,0
"Durham family papers",oru_coll383.xml,80444/xv09500,0,0,0,0
"Bowermeister (Simon R.) letters to Harriet A. McConnell",oru_a173.xml,80444/xv29739,0,0,0,0
"Oregon. Governor's Committee for the Oregon Museum of History, Science, and Industry records",oru_b106.xml,80444/xv77584,0,0,0,0
"Committee on Status of Women records",oru_ua187.xml,80444/xv60360,0,0,0,0
"Safety Advisory Committee records",oru_ua066.xml,80444/xv58694,0,0,0,0
"Wichman (Frederick W.) diaries and letters",oru_a152.xml,80444/xv32955,0,0,0,0
"Thompson (Robert) letter to William Stephens",oru_ca1854jan9.xml,80444/xv39855,0,0,0,0
"Clarke (Samuel Asahel) papers",oru_cbc556h.xml,80444/xv82662,0,0,0,0
"Pacific Northwest Development Association records",oru_bx143.xml,80444/xv15081,0,0,0,0
"Vancouver Transportation Co. records",oru_b119.xml,80444/xv70755,0,0,0,0
"Karzag (Leo) Papers",oru_coll172.xml,80444/xv67392,0,0,0,0
"Waterhouse (Warren) papers",oru_ca1896june8.xml,80444/xv75735,0,0,0,0
"Salem, Oregon Muscovite Club minutes",oru_b150.xml,80444/xv90475,0,0,0,0
"Walker (George W.) letters",oru_a154.xml,80444/xv73184,0,0,0,0
"Cuthbert (Frederick A.) faculty papers",oru_ua227.xml,80444/xv40792,0,0,0,0
"Hewett, Flowerdew and Co. letter to Thomas R. Cornelius",oru_ca1871oct18.xml,80444/xv25769,0,0,0,0
"Publication Committee records",oru_ua186.xml,80444/xv66857,0,0,0,0
"Failing (Josiah) petition to the County Board of Commissioners",oru_ca1853aug15.xml,80444/xv08483,0,0,0,0
"Zehntbauer (J. A.) letter to J. L. Krantz",oru_ca1917nov16.xml,80444/xv83749,0,0,0,0
"Nott (Earl Ashby) political correspondence",oru_a168.xml,80444/xv52886,0,0,0,0
"Halsey Building Association financial records",oru_b031.xml,80444/xv42565,0,0,0,0
"Committee on Appointments records",oru_ua194.xml,80444/xv36840,0,0,0,0
"Grover (A. J.) letter to Edwin Beebe",oru_ca1862dec17.xml,80444/xv24621,0,0,0,0
"U.S. Office of Indian Affairs. Warm Springs Agency, Or. letterpress copybook",oru_b143.xml,80444/xv01055,0,0,0,0
"Clackamas County precinct records",oru_ca1857june1.xml,80444/xv65173,0,0,0,0
"Moores (Althea) diary",oru_a081.xml,80444/xv88180,0,0,0,0
"Ingalls (Davis) mortgage deed",oru_ca1857may1.xml,80444/xv52154,0,0,0,0
"Gulick (Grover Cleveland "Bill") papers",oru_ax694.xml,80444/xv93603,0,0,0,0
"Grelle family papers",oru_ax221.xml,80444/xv90472,0,0,0,0
"Holmes (William) notice",oru_ca1854mar8.xml,80444/xv22824,0,0,0,0
"Landreth (Earl) papers",oru_ax480.xml,80444/xv26980,0,0,0,0
"Johnson (F.M.) papers",oru_ca1866mar29.xml,80444/xv25558,0,0,0,0
"Simon Realty Co. records",oru_b066.xml,80444/xv76174,0,0,0,0
"Ettelson (Lee) and Hearst (William Randolph) correspondence",oru_a278.xml,80444/xv53555,0,0,0,0
"Herman (Binger) letter",oru_ca1925feb2.xml,80444/xv09088,0,0,0,0
"Mission Bottom Parent Teacher Association minutes",oru_b160.xml,80444/xv97323,0,0,0,0
"Carter (George E. Jr.) papers",oru_ax572.xml,80444/xv06338,0,0,0,0
"J.E. Haseltine and Co. records",oru_bx152.xml,80444/xv04751,0,0,0,0
"Seely (Alvane Cary) papers",oru_ax266.xml,80444/xv21984,0,0,0,0
"Eisenschiml (Otto) manuscripts",oru_f923ei84.xml,80444/xv04281,0,0,0,0
"Educational Activities Board records",oru_ua173.xml,80444/xv52377,0,0,0,0
"Talbert (Harlin) papers",oru_ax632.xml,80444/xv59835,0,0,0,0
"Chamberlin (Mark A.) papers",oru_ax592.xml,80444/xv43875,0,0,0,0
"Linn County, Oregon School District No. 74 clerk's record book",oru_bx041.xml,80444/xv57620,0,0,0,0
"Spokane Terminal Company articles of agreement",oru_ca1905july10.xml,80444/xv52621,0,0,0,0
"McNary (Charles Linza) papers",oru_ax049.xml,80444/xv13998,0,0,0,0
"Cunningham (Hazel M.) papers",oru_coll411.xml,80444/xv34381,0,0,0,0
"Connell (G. W.) letter",oru_ca1873mar4.xml,80444/xv33447,0,0,0,0
"Dickinson (A. D.) letter to Thomas McFatton Patton,",oru_ca1875july4.xml,80444/xv71426,0,0,0,0
"Metcalf (T.) memorandum of agreement",oru_ca1852feb19.xml,80444/xv61090,0,0,0,0
"Department of German and Scandinavian records",oru_ua181.xml,80444/xv06399,0,0,0,0
"Young, (Henry W.) papers",oru_bx156.xml,80444/xv57345,0,0,0,0
"Hudson's Bay Company Journal of events at Stuart Lake",oru_b034.xml,80444/xv05209,0,0,0,0
"Oregon. Oregon. Legislative Assembly. Interim Committee of Judicial Administration records",oru_bx061.xml,80444/xv64071,0,0,0,0
"Harvey (James R.) papers",oru_ax144.xml,80444/xv05548,0,0,0,0
"Oregon Territory treasurer records",oru_ca1848apr8.xml,80444/xv41885,0,0,0,0
"Dye (Eva Emery) letter to Fred Lockley",oru_ca1922june19.xml,80444/xv32589,0,0,0,0
"Herman (Binger) Papers",oru_ax045.xml,80444/xv86614,0,0,0,0
"Block (Lawrence) manuscripts",oru_ax518.xml,80444/xv05862,0,0,0,0
"U. S. Pension Bureau record of examinations",oru_b141.xml,80444/xv00408,0,0,0,0
"Oregon Steamship Company bill of lading",oru_ca1878sept26.xml,80444/xv50985,0,0,0,0
"McArthur (Harriet Nesmith) diary",oru_a073.xml,80444/xv69113,0,0,0,0
"U.S. Bureau of Reclamation Project histories",oru_bx063.xml,80444/xv22225,0,0,0,0
"Johnson (Herbert S. ) scrapbook",oru_a190.xml,80444/xv54730,0,0,0,0
"Department of Speech records",oru_ua191.xml,80444/xv29351,0,0,0,0
"Multomah County School District records",oru_b102.xml,80444/xv74365,0,0,0,0
"Oregon. Legislative Assembly. Interim Committee on Social Problems records",oru_bx107.xml,80444/xv98602,0,0,0,0
"Eastern Oregon steamship log",oru_b131.xml,80444/xv62442,0,0,0,0
"Bishop (Elizabeth) correspondence and book of poetry",oru_a214.xml,80444/xv87985,0,0,0,0
"Giustina (Mazie) papers",oru_coll377.xml,80444/xv35198,0,0,0,0
"Wellington (William Fursuar) letters",oru_a196.xml,80444/xv02911,0,0,0,0
,,Totals,12774,14762,16533,44069
